order_id,customer_id,store_id,order_date,order_status,payment_method,shipping_cost,n_items
962,12631,12,2010-09-09,Completed,Unknown,0.0,38
963,12681,13,2010-09-09,Completed,Unknown,0.0,61
964,12460,4,2010-09-09,Completed,Unknown,0.0,17
965,12647,14,2010-09-09,Completed,Unknown,0.0,2
966,12682,13,2010-09-09,Completed,Unknown,0.0,17
967,12770,19,2010-09-09,Completed,Unknown,0.0,16
968,12714,13,2010-09-09,Completed,Unknown,0.0,82
969,12635,14,2010-09-09,Completed,Unknown,0.0,48
970,12621,14,2010-09-09,Returned,Unknown,0.0,1
971,12615,13,2010-09-10,Returned,Unknown,0.0,3
972,12760,24,2010-09-10,Completed,Unknown,0.0,20
973,12474,14,2010-09-10,Completed,Unknown,0.0,34
974,16320,38,2010-09-12,Completed,Unknown,0.0,76
975,12471,14,2010-09-13,Returned,Unknown,0.0,1
976,12683,13,2010-09-13,Returned,Unknown,0.0,2
977,12530,14,2010-09-13,Completed,Unknown,0.0,20
978,12693,14,2010-09-13,Completed,Unknown,0.0,7
979,12476,14,2010-09-14,Completed,Unknown,0.0,28
980,12682,13,2010-09-14,Completed,Unknown,0.0,17
981,12778,24,2010-09-14,Completed,Unknown,0.0,12
982,12621,14,2010-09-14,Completed,Unknown,0.0,15
983,12483,33,2010-09-14,Completed,Unknown,0.0,9
984,12583,13,2010-09-14,Completed,Unknown,0.0,16
985,12474,14,2010-09-14,Returned,Unknown,0.0,2
986,12733,36,2010-09-14,Returned,Unknown,0.0,4
987,12450,32,2010-09-14,Completed,Unknown,0.0,5
988,12709,14,2010-09-15,Completed,Unknown,0.0,25
989,12402,4,2010-09-15,Completed,Unknown,0.0,8
990,12408,4,2010-09-15,Completed,Unknown,0.0,15
991,12422,34,2010-09-15,Completed,Unknown,0.0,15
992,12768,20,2010-09-15,Completed,Unknown,0.0,10
993,12481,14,2010-09-15,Completed,Unknown,0.0,68
994,12539,32,2010-09-15,Completed,Unknown,0.0,23
995,14646,24,2010-09-15,Completed,Unknown,0.0,41
996,12472,14,2010-09-16,Returned,Unknown,0.0,10
997,12782,28,2010-09-16,Completed,Unknown,0.0,37
998,12433,26,2010-09-16,Completed,Unknown,0.0,53
999,12437,13,2010-09-16,Completed,Unknown,0.0,3
1000,12600,14,2010-09-16,Completed,Unknown,0.0,3
1001,12369,2,2010-09-16,Completed,Unknown,0.0,74
1002,12474,14,2010-09-16,Returned,Unknown,0.0,2
1003,12554,32,2010-09-17,Completed,Unknown,0.0,25
1004,12425,28,2010-09-17,Completed,Unknown,0.0,55
1005,12662,14,2010-09-17,Completed,Unknown,0.0,20
1006,12598,13,2010-09-17,Returned,Unknown,0.0,1
1007,12543,32,2010-09-17,Completed,Unknown,0.0,42
1008,14646,24,2010-09-19,Completed,Unknown,0.0,22
1009,12643,13,2010-09-20,Completed,Unknown,0.0,1
1010,12524,14,2010-09-20,Completed,Unknown,0.0,35
1011,12524,14,2010-09-20,Completed,Unknown,0.0,1
1012,12437,13,2010-09-20,Completed,Unknown,0.0,10
1013,12388,1,2010-09-20,Completed,Unknown,0.0,20
1014,12455,8,2010-09-20,Completed,Unknown,0.0,17
1015,12417,4,2010-09-20,Completed,Unknown,0.0,16
1016,12708,14,2010-09-20,Returned,Unknown,0.0,2
1017,14933,7,2010-09-21,Completed,Unknown,0.0,1
1018,12802,24,2010-09-21,Completed,Unknown,0.0,17
1019,12474,14,2010-09-21,Completed,Unknown,0.0,28
1020,12600,14,2010-09-21,Returned,Unknown,0.0,2
1021,12474,14,2010-09-21,Returned,Unknown,0.0,3
1022,14936,7,2010-09-21,Completed,Unknown,0.0,57
1023,12751,5,2010-09-21,Completed,Unknown,0.0,61
1024,12681,13,2010-09-22,Completed,Unknown,0.0,35
1025,14933,7,2010-09-22,Completed,Unknown,0.0,1
1026,14933,7,2010-09-22,Completed,Unknown,0.0,1
1027,14933,7,2010-09-22,Completed,Unknown,0.0,1
1028,12578,18,2010-09-22,Completed,Unknown,0.0,38
1029,14439,15,2010-09-22,Completed,Unknown,0.0,8
1030,14933,7,2010-09-22,Returned,Unknown,0.0,1
1031,12450,32,2010-09-22,Returned,Unknown,0.0,2
1032,12437,13,2010-09-23,Returned,Unknown,0.0,1
1033,12731,13,2010-09-23,Completed,Unknown,0.0,46
1034,12727,13,2010-09-23,Completed,Unknown,0.0,12
1035,12782,28,2010-09-24,Returned,Unknown,0.0,5
1036,14646,24,2010-09-24,Completed,Unknown,0.0,85
1037,12429,10,2010-09-24,Completed,Unknown,0.0,1
1038,12429,10,2010-09-24,Completed,Unknown,0.0,30
1039,14934,7,2010-09-24,Completed,Unknown,0.0,29
1040,14934,7,2010-09-24,Completed,Unknown,0.0,31
1041,14646,24,2010-09-24,Completed,Unknown,0.0,30
1042,12782,28,2010-09-26,Returned,Unknown,0.0,5
1043,12471,14,2010-09-27,Completed,Unknown,0.0,9
1044,12471,14,2010-09-27,Completed,Unknown,0.0,21
1045,14646,24,2010-09-27,Completed,Unknown,0.0,37
1046,12348,12,2010-09-27,Completed,Unknown,0.0,19
1047,12474,14,2010-09-27,Returned,Unknown,0.0,1
1048,12471,14,2010-09-27,Completed,Unknown,0.0,12
1049,12449,10,2010-09-27,Completed,Unknown,0.0,9
1050,12782,28,2010-09-28,Completed,Unknown,0.0,5
1051,12648,14,2010-09-28,Completed,Unknown,0.0,25
1052,12759,24,2010-09-28,Completed,Unknown,0.0,40
1053,12476,14,2010-09-28,Completed,Unknown,0.0,33
1054,12408,4,2010-09-28,Returned,Unknown,0.0,1
1055,12481,14,2010-09-28,Returned,Unknown,0.0,1
1056,14277,13,2010-09-28,Returned,Unknown,0.0,30
1057,12540,32,2010-09-29,Completed,Unknown,0.0,24
1058,12661,33,2010-09-29,Completed,Unknown,0.0,11
1059,12524,14,2010-09-29,Returned,Unknown,0.0,2
1060,12681,13,2010-09-29,Returned,Unknown,0.0,2
1061,12483,33,2010-09-29,Completed,Unknown,0.0,1
1062,12562,13,2010-09-30,Completed,Unknown,0.0,19
1063,12523,13,2010-09-30,Completed,Unknown,0.0,12
1064,12500,14,2010-09-30,Completed,Unknown,0.0,8
1065,12457,34,2010-09-30,Completed,Unknown,0.0,21
1066,12808,28,2010-09-30,Completed,Unknown,0.0,7
1067,12472,14,2010-09-30,Completed,Unknown,0.0,35
1068,12705,14,2010-09-30,Completed,Unknown,0.0,57
1069,12576,27,2010-09-30,Returned,Unknown,0.0,1
1070,12598,13,2010-09-30,Returned,Unknown,0.0,1
1071,12705,14,2010-09-30,Returned,Unknown,0.0,1
1072,14568,7,2010-09-30,Completed,Unknown,0.0,47
1073,12720,14,2010-10-01,Returned,Unknown,0.0,1
1074,12417,32,2010-10-01,Completed,Unknown,0.0,10
1075,12817,2,2010-10-01,Completed,Unknown,0.0,8
1076,12648,14,2010-10-01,Returned,Unknown,0.0,1
1077,12696,12,2010-10-01,Completed,Unknown,0.0,27
1078,12639,33,2010-10-01,Completed,Unknown,0.0,26
1079,12609,14,2010-10-01,Completed,Unknown,0.0,20
1080,14646,24,2010-10-01,Completed,Unknown,0.0,2
1081,12652,14,2010-10-01,Completed,Unknown,0.0,3
1082,12471,14,2010-10-01,Returned,Unknown,0.0,5
1083,12474,14,2010-10-01,Returned,Unknown,0.0,1
1084,14646,24,2010-10-01,Completed,Unknown,0.0,18
1085,14564,7,2010-10-01,Completed,Unknown,0.0,68
1086,12557,32,2010-10-03,Completed,Unknown,0.0,14
1087,12600,14,2010-10-03,Completed,Unknown,0.0,6
1088,12583,13,2010-10-03,Completed,Unknown,0.0,25
1089,12490,13,2010-10-03,Completed,Unknown,0.0,15
1090,12631,12,2010-10-04,Returned,Unknown,0.0,3
1091,12474,14,2010-10-04,Completed,Unknown,0.0,49
1092,12768,20,2010-10-04,Returned,Unknown,0.0,10
1093,12726,13,2010-10-04,Completed,Unknown,0.0,25
1094,12486,33,2010-10-04,Completed,Unknown,0.0,48
1095,12471,14,2010-10-04,Completed,Unknown,0.0,7
1096,12471,14,2010-10-04,Completed,Unknown,0.0,12
1097,12474,14,2010-10-04,Returned,Unknown,0.0,1
1098,12644,14,2010-10-05,Completed,Unknown,0.0,33
1099,17097,32,2010-10-05,Completed,Unknown,0.0,56
1100,12468,14,2010-10-05,Returned,Unknown,0.0,2
1101,12437,13,2010-10-05,Completed,Unknown,0.0,9
1102,14564,7,2010-10-05,Returned,Unknown,0.0,1
1103,12425,28,2010-10-05,Returned,Unknown,0.0,4
1104,12516,14,2010-10-05,Completed,Unknown,0.0,22
1105,13022,4,2010-10-06,Completed,Unknown,0.0,4
1106,12668,14,2010-10-06,Completed,Unknown,0.0,87
1107,12471,14,2010-10-07,Completed,Unknown,0.0,16
1108,12393,1,2010-10-07,Completed,Unknown,0.0,16
1109,12472,14,2010-10-07,Returned,Unknown,0.0,12
1110,12578,18,2010-10-07,Returned,Unknown,0.0,3
1111,12429,10,2010-10-07,Returned,Unknown,0.0,1
1112,12511,15,2010-10-07,Completed,Unknown,0.0,190
1113,12811,28,2010-10-08,Completed,Unknown,0.0,13
1114,14646,24,2010-10-08,Completed,Unknown,0.0,11
1115,12471,14,2010-10-08,Returned,Unknown,0.0,6
1116,12480,14,2010-10-08,Completed,Unknown,0.0,37
1117,12458,34,2010-10-08,Completed,Unknown,0.0,25
1118,17404,33,2010-10-08,Completed,Unknown,0.0,20
1119,14564,7,2010-10-08,Returned,Unknown,0.0,1
1120,12422,1,2010-10-10,Completed,Unknown,0.0,6
1121,12676,33,2010-10-10,Completed,Unknown,0.0,25
1122,12359,8,2010-10-10,Completed,Unknown,0.0,31
1123,12656,13,2010-10-10,Completed,Unknown,0.0,46
1124,12797,28,2010-10-11,Completed,Unknown,0.0,16
1125,14568,7,2010-10-11,Returned,Unknown,0.0,1
1126,13919,10,2010-10-11,Completed,Unknown,0.0,16
1127,12678,13,2010-10-11,Completed,Unknown,0.0,52
1128,12782,28,2010-10-11,Completed,Unknown,0.0,25
1129,12356,28,2010-10-11,Completed,Unknown,0.0,36
1130,12573,13,2010-10-11,Completed,Unknown,0.0,19
1131,17829,37,2010-10-11,Completed,Unknown,0.0,11
1132,12682,13,2010-10-11,Completed,Unknown,0.0,20
1133,12476,14,2010-10-12,Returned,Unknown,0.0,2
1134,12471,14,2010-10-12,Returned,Unknown,0.0,5
1135,12649,14,2010-10-12,Completed,Unknown,0.0,21
1136,12553,13,2010-10-12,Completed,Unknown,0.0,24
1137,12467,36,2010-10-12,Completed,Unknown,0.0,9
1138,12647,14,2010-10-12,Completed,Unknown,0.0,20
1139,12599,13,2010-10-12,Completed,Unknown,0.0,8
1140,12655,13,2010-10-12,Completed,Unknown,0.0,15
1141,12629,33,2010-10-12,Completed,Unknown,0.0,19
1142,12605,14,2010-10-12,Completed,Unknown,0.0,29
1143,12437,13,2010-10-13,Completed,Unknown,0.0,12
1144,12540,32,2010-10-13,Completed,Unknown,0.0,50
1145,14646,24,2010-10-13,Completed,Unknown,0.0,1
1146,12471,14,2010-10-13,Completed,Unknown,0.0,16
1147,12582,12,2010-10-13,Completed,Unknown,0.0,28
1148,12709,14,2010-10-13,Returned,Unknown,0.0,4
1149,12480,14,2010-10-13,Returned,Unknown,0.0,3
1150,12681,13,2010-10-13,Completed,Unknown,0.0,29
1151,12424,1,2010-10-13,Completed,Unknown,0.0,47
1152,12379,4,2010-10-13,Completed,Unknown,0.0,22
1153,14646,24,2010-10-13,Completed,Unknown,0.0,78
1154,12374,2,2010-10-14,Completed,Unknown,0.0,13
1155,12589,13,2010-10-14,Completed,Unknown,0.0,28
1156,12589,13,2010-10-14,Completed,Unknown,0.0,28
1157,12798,19,2010-10-14,Completed,Unknown,0.0,25
1158,14930,7,2010-10-14,Returned,Unknown,0.0,1
1159,12589,13,2010-10-14,Returned,Unknown,0.0,28
1160,12694,13,2010-10-14,Completed,Unknown,0.0,45
1161,12454,32,2010-10-14,Completed,Unknown,0.0,8
1162,14646,24,2010-10-14,Completed,Unknown,0.0,2
1163,12709,14,2010-10-15,Completed,Unknown,0.0,6
1164,12409,34,2010-10-15,Completed,Unknown,0.0,65
1165,12691,13,2010-10-15,Completed,Unknown,0.0,6
1166,12445,32,2010-10-15,Completed,Unknown,0.0,20
1167,12437,13,2010-10-15,Completed,Unknown,0.0,19
1168,12417,4,2010-10-15,Completed,Unknown,0.0,14
1169,12712,14,2010-10-15,Completed,Unknown,0.0,17
1170,12415,1,2010-10-15,Completed,Unknown,0.0,16
1171,14646,24,2010-10-15,Completed,Unknown,0.0,1
1172,12457,34,2010-10-18,Returned,Unknown,0.0,3
1173,12504,14,2010-10-18,Completed,Unknown,0.0,4
1174,14566,7,2010-10-18,Completed,Unknown,0.0,4
1175,12699,14,2010-10-18,Completed,Unknown,0.0,40
1176,12665,14,2010-10-18,Completed,Unknown,0.0,5
1177,12376,34,2010-10-18,Completed,Unknown,0.0,10
1178,12594,18,2010-10-19,Completed,Unknown,0.0,28
1179,12454,32,2010-10-19,Completed,Unknown,0.0,8
1180,12476,14,2010-10-19,Completed,Unknown,0.0,4
1181,12476,14,2010-10-19,Completed,Unknown,0.0,51
1182,12623,14,2010-10-19,Completed,Unknown,0.0,19
1183,12454,32,2010-10-19,Returned,Unknown,0.0,8
1184,12523,13,2010-10-20,Completed,Unknown,0.0,8
1185,12694,13,2010-10-20,Returned,Unknown,0.0,1
1186,12421,32,2010-10-20,Completed,Unknown,0.0,15
1187,12530,14,2010-10-20,Completed,Unknown,0.0,13
1188,12387,1,2010-10-20,Completed,Unknown,0.0,9
1189,12643,13,2010-10-20,Completed,Unknown,0.0,6
1190,14442,7,2010-10-21,Completed,Unknown,0.0,32
1191,12589,13,2010-10-21,Returned,Unknown,0.0,2
1192,12471,14,2010-10-21,Returned,Unknown,0.0,3
1193,14442,7,2010-10-21,Completed,Unknown,0.0,1
1194,12511,15,2010-10-21,Returned,Unknown,0.0,4
1195,12400,1,2010-10-21,Completed,Unknown,0.0,11
1196,12725,18,2010-10-21,Completed,Unknown,0.0,33
1197,12586,18,2010-10-21,Completed,Unknown,0.0,31
1198,12369,2,2010-10-22,Completed,Unknown,0.0,8
1199,12418,34,2010-10-22,Completed,Unknown,0.0,28
1200,12621,14,2010-10-22,Completed,Unknown,0.0,25
1201,12787,24,2010-10-22,Completed,Unknown,0.0,23
1202,12615,13,2010-10-22,Completed,Unknown,0.0,10
1203,12419,32,2010-10-22,Completed,Unknown,0.0,19
1204,17829,37,2010-10-22,Returned,Unknown,0.0,1
1205,12797,28,2010-10-22,Returned,Unknown,0.0,1
1206,12553,13,2010-10-22,Returned,Unknown,0.0,1
1207,12615,13,2010-10-22,Completed,Unknown,0.0,40
1208,14277,13,2010-10-24,Completed,Unknown,0.0,27
1209,12494,13,2010-10-24,Completed,Unknown,0.0,10
1210,12720,14,2010-10-24,Completed,Unknown,0.0,41
1211,14277,13,2010-10-24,Completed,Unknown,0.0,52
1212,12523,13,2010-10-25,Returned,Unknown,0.0,1
1213,12481,14,2010-10-25,Completed,Unknown,0.0,16
1214,12790,24,2010-10-25,Completed,Unknown,0.0,15
1215,12417,4,2010-10-25,Completed,Unknown,0.0,16
1216,12437,13,2010-10-25,Returned,Unknown,0.0,2
1217,12577,13,2010-10-26,Completed,Unknown,0.0,9
1218,12530,14,2010-10-26,Returned,Unknown,0.0,1
1219,12475,14,2010-10-26,Completed,Unknown,0.0,24
1220,12411,1,2010-10-26,Completed,Unknown,0.0,22
1221,12431,1,2010-10-26,Completed,Unknown,0.0,13
1222,12577,13,2010-10-26,Completed,Unknown,0.0,56
1223,12524,14,2010-10-26,Completed,Unknown,0.0,9
1224,17829,37,2010-10-26,Completed,Unknown,0.0,1
1225,12371,34,2010-10-26,Completed,Unknown,0.0,69
1226,17404,33,2010-10-26,Completed,Unknown,0.0,4
1227,15390,6,2010-10-26,Completed,Unknown,0.0,50
1228,12645,14,2010-10-26,Completed,Unknown,0.0,19
1229,12775,24,2010-10-26,Completed,Unknown,0.0,8
1230,12647,14,2010-10-27,Returned,Unknown,0.0,1
1231,12471,14,2010-10-27,Returned,Unknown,0.0,1
1232,12563,18,2010-10-27,Completed,Unknown,0.0,12
1233,12591,18,2010-10-27,Completed,Unknown,0.0,36
1234,12505,18,2010-10-27,Completed,Unknown,0.0,41
1235,12537,33,2010-10-27,Completed,Unknown,0.0,42
1236,12353,3,2010-10-27,Completed,Unknown,0.0,20
1237,12676,33,2010-10-27,Completed,Unknown,0.0,10
1238,12766,28,2010-10-28,Completed,Unknown,0.0,65
1239,12474,14,2010-10-28,Returned,Unknown,0.0,1
1240,12790,24,2010-10-28,Returned,Unknown,0.0,3
1241,12349,18,2010-10-28,Completed,Unknown,0.0,54
1242,12422,34,2010-10-29,Completed,Unknown,0.0,22
1243,13815,14,2010-10-29,Completed,Unknown,0.0,36
1244,12395,4,2010-10-29,Completed,Unknown,0.0,17
1245,12651,13,2010-10-29,Completed,Unknown,0.0,5
1246,12705,14,2010-10-29,Completed,Unknown,0.0,76
1247,12347,16,2010-10-31,Completed,Unknown,0.0,40
1248,12601,14,2010-10-31,Completed,Unknown,0.0,5
1249,12708,14,2010-10-31,Completed,Unknown,0.0,22
1250,14934,7,2010-11-01,Returned,Unknown,0.0,29
1251,12494,13,2010-11-01,Returned,Unknown,0.0,2
1252,12492,14,2010-11-01,Completed,Unknown,0.0,21
1253,12413,32,2010-11-02,Completed,Unknown,0.0,12
1254,13520,34,2010-11-02,Completed,Unknown,0.0,17
1255,12412,10,2010-11-02,Completed,Unknown,0.0,8
1256,12681,13,2010-11-02,Completed,Unknown,0.0,29
1257,12476,14,2010-11-02,Completed,Unknown,0.0,56
1258,12483,33,2010-11-02,Completed,Unknown,0.0,1
1259,12483,33,2010-11-02,Completed,Unknown,0.0,5
1260,14934,7,2010-11-02,Returned,Unknown,0.0,31
1261,12797,28,2010-11-02,Returned,Unknown,0.0,1
1262,12594,18,2010-11-02,Returned,Unknown,0.0,2
1263,12389,1,2010-11-02,Completed,Unknown,0.0,23
1264,12417,4,2010-11-03,Returned,Unknown,0.0,1
1265,14646,24,2010-11-03,Completed,Unknown,0.0,37
1266,14912,18,2010-11-03,Completed,Unknown,0.0,13
1267,14912,18,2010-11-03,Completed,Unknown,0.0,4
1268,12673,14,2010-11-03,Completed,Unknown,0.0,31
1269,14646,24,2010-11-03,Completed,Unknown,0.0,14
1270,14646,24,2010-11-03,Completed,Unknown,0.0,6
1271,12793,28,2010-11-03,Completed,Unknown,0.0,19
1272,14646,24,2010-11-03,Completed,Unknown,0.0,22
1273,15481,26,2010-11-03,Completed,Unknown,0.0,38
1274,15332,22,2010-11-04,Completed,Unknown,0.0,41
1275,12393,1,2010-11-04,Returned,Unknown,0.0,5
1276,12720,14,2010-11-04,Returned,Unknown,0.0,3
1277,12708,14,2010-11-04,Returned,Unknown,0.0,3
1278,12497,14,2010-11-04,Completed,Unknown,0.0,26
1279,12770,19,2010-11-04,Returned,Unknown,0.0,1
1280,12474,14,2010-11-04,Returned,Unknown,0.0,2
1281,12445,32,2010-11-04,Returned,Unknown,0.0,1
1282,12540,32,2010-11-04,Completed,Unknown,0.0,10
1283,12433,26,2010-11-05,Completed,Unknown,0.0,78
1284,12770,19,2010-11-05,Returned,Unknown,0.0,1
1285,12476,14,2010-11-05,Returned,Unknown,0.0,1
1286,12817,2,2010-11-05,Completed,Unknown,0.0,11
1287,12477,14,2010-11-05,Completed,Unknown,0.0,71
1288,12406,10,2010-11-05,Completed,Unknown,0.0,26
1289,12712,14,2010-11-05,Completed,Unknown,0.0,8
1290,12588,12,2010-11-05,Completed,Unknown,0.0,17
1291,12476,14,2010-11-05,Returned,Unknown,0.0,5
1292,12621,14,2010-11-05,Completed,Unknown,0.0,20
1293,12480,14,2010-11-05,Completed,Unknown,0.0,22
1294,17404,33,2010-11-05,Returned,Unknown,0.0,1
1295,12476,14,2010-11-05,Returned,Unknown,0.0,1
1296,12450,32,2010-11-05,Completed,Unknown,0.0,13
1297,12437,13,2010-11-07,Completed,Unknown,0.0,17
1298,12476,14,2010-11-07,Completed,Unknown,0.0,35
1299,12599,13,2010-11-07,Completed,Unknown,0.0,12
1300,12708,14,2010-11-08,Returned,Unknown,0.0,1
1301,12651,13,2010-11-08,Returned,Unknown,0.0,2
1302,13815,14,2010-11-08,Returned,Unknown,0.0,4
1303,12720,14,2010-11-08,Returned,Unknown,0.0,1
1304,12681,13,2010-11-08,Returned,Unknown,0.0,2
1305,12435,10,2010-11-08,Completed,Unknown,0.0,28
1306,12778,24,2010-11-08,Completed,Unknown,0.0,23
1307,12693,14,2010-11-08,Completed,Unknown,0.0,1
1308,15390,6,2010-11-08,Completed,Unknown,0.0,27
1309,12472,14,2010-11-08,Completed,Unknown,0.0,59
1310,12454,32,2010-11-09,Completed,Unknown,0.0,8
1311,12454,32,2010-11-09,Returned,Unknown,0.0,8
1312,12476,14,2010-11-09,Returned,Unknown,0.0,7
1313,12681,13,2010-11-09,Completed,Unknown,0.0,44
1314,12682,13,2010-11-09,Completed,Unknown,0.0,41
1315,12437,13,2010-11-09,Completed,Unknown,0.0,4
1316,12437,13,2010-11-09,Completed,Unknown,0.0,8
1317,12782,28,2010-11-09,Completed,Unknown,0.0,16
1318,12876,4,2010-11-10,Completed,Unknown,0.0,52
1319,13809,8,2010-11-10,Completed,Unknown,0.0,4
1320,12739,37,2010-11-10,Completed,Unknown,0.0,49
1321,12621,14,2010-11-10,Returned,Unknown,0.0,1
1322,12662,14,2010-11-10,Completed,Unknown,0.0,20
1323,12422,34,2010-11-10,Completed,Unknown,0.0,14
1324,12474,14,2010-11-10,Returned,Unknown,0.0,2
1325,12666,17,2010-11-10,Completed,Unknown,0.0,31
1326,12583,13,2010-11-10,Completed,Unknown,0.0,9
1327,12356,28,2010-11-11,Completed,Unknown,0.0,19
1328,12637,13,2010-11-11,Completed,Unknown,0.0,80
1329,12803,24,2010-11-11,Completed,Unknown,0.0,54
1330,12505,18,2010-11-11,Returned,Unknown,0.0,4
1331,12437,13,2010-11-11,Returned,Unknown,0.0,2
1332,12474,14,2010-11-12,Completed,Unknown,0.0,25
1333,12734,13,2010-11-12,Completed,Unknown,0.0,5
1334,12779,27,2010-11-12,Completed,Unknown,0.0,32
1335,12635,14,2010-11-12,Completed,Unknown,0.0,28
1336,12647,14,2010-11-12,Completed,Unknown,0.0,24
1337,12360,2,2010-11-12,Completed,Unknown,0.0,42
1338,12791,24,2010-11-12,Completed,Unknown,0.0,1
1339,12352,26,2010-11-12,Completed,Unknown,0.0,6
1340,12600,14,2010-11-12,Completed,Unknown,0.0,6
1341,12402,4,2010-11-12,Completed,Unknown,0.0,10
1342,12576,27,2010-11-12,Completed,Unknown,0.0,20
1343,12591,18,2010-11-14,Completed,Unknown,0.0,4
1344,14936,7,2010-11-14,Completed,Unknown,0.0,45
1345,12709,14,2010-11-15,Returned,Unknown,0.0,6
1346,12471,14,2010-11-15,Completed,Unknown,0.0,1
1347,12376,34,2010-11-15,Completed,Unknown,0.0,1
1348,12471,14,2010-11-15,Completed,Unknown,0.0,38
1349,12733,36,2010-11-15,Completed,Unknown,0.0,38
1350,12431,1,2010-11-16,Returned,Unknown,0.0,1
1351,12406,10,2010-11-16,Returned,Unknown,0.0,1
1352,12681,13,2010-11-16,Returned,Unknown,0.0,2
1353,12471,14,2010-11-16,Returned,Unknown,0.0,1
1354,12662,14,2010-11-16,Returned,Unknown,0.0,3
1355,12714,13,2010-11-16,Completed,Unknown,0.0,76
1356,12775,24,2010-11-16,Completed,Unknown,0.0,5
1357,12524,14,2010-11-16,Completed,Unknown,0.0,5
1358,12357,34,2010-11-16,Completed,Unknown,0.0,164
1359,12616,13,2010-11-16,Completed,Unknown,0.0,21
1360,12766,28,2010-11-16,Completed,Unknown,0.0,25
1361,12567,13,2010-11-16,Completed,Unknown,0.0,16
1362,12613,14,2010-11-16,Completed,Unknown,0.0,22
1363,12766,28,2010-11-17,Returned,Unknown,0.0,3
1364,12766,28,2010-11-17,Returned,Unknown,0.0,1
1365,12755,19,2010-11-17,Returned,Unknown,0.0,1
1366,12726,13,2010-11-17,Completed,Unknown,0.0,11
1367,12755,19,2010-11-17,Returned,Unknown,0.0,1
1368,12755,19,2010-11-17,Completed,Unknown,0.0,1
1369,14646,24,2010-11-17,Completed,Unknown,0.0,36
1370,12423,4,2010-11-17,Completed,Unknown,0.0,26
1371,14646,24,2010-11-17,Completed,Unknown,0.0,2
1372,12755,19,2010-11-17,Completed,Unknown,0.0,1
1373,12759,24,2010-11-18,Completed,Unknown,0.0,39
1374,12779,27,2010-11-18,Returned,Unknown,0.0,1
1375,12709,14,2010-11-18,Completed,Unknown,0.0,1
1376,12621,14,2010-11-18,Completed,Unknown,0.0,10
1377,12471,14,2010-11-18,Returned,Unknown,0.0,4
1378,14646,24,2010-11-18,Completed,Unknown,0.0,1
1379,12467,36,2010-11-18,Returned,Unknown,0.0,9
1380,12709,14,2010-11-18,Completed,Unknown,0.0,8
1381,12807,33,2010-11-18,Returned,Unknown,0.0,1
1382,12643,13,2010-11-19,Completed,Unknown,0.0,7
1383,12399,4,2010-11-19,Completed,Unknown,0.0,14
1384,14932,7,2010-11-19,Completed,Unknown,0.0,14
1385,12629,33,2010-11-19,Completed,Unknown,0.0,24
1386,12562,13,2010-11-19,Completed,Unknown,0.0,18
1387,12647,14,2010-11-19,Completed,Unknown,0.0,17
1388,12419,32,2010-11-19,Completed,Unknown,0.0,4
1389,12471,14,2010-11-19,Returned,Unknown,0.0,1
1390,12755,19,2010-11-19,Returned,Unknown,0.0,1
1391,12578,18,2010-11-19,Completed,Unknown,0.0,18
1392,12874,4,2010-11-19,Completed,Unknown,0.0,21
1393,12721,13,2010-11-19,Completed,Unknown,0.0,35
1394,12670,13,2010-11-19,Completed,Unknown,0.0,14
1395,12408,4,2010-11-19,Completed,Unknown,0.0,27
1396,12755,19,2010-11-19,Completed,Unknown,0.0,1
1397,12682,13,2010-11-19,Completed,Unknown,0.0,22
1398,12553,13,2010-11-19,Completed,Unknown,0.0,21
1399,12583,13,2010-11-19,Completed,Unknown,0.0,16
1400,12728,13,2010-11-21,Completed,Unknown,0.0,14
1401,12705,14,2010-11-21,Completed,Unknown,0.0,25
1402,12705,14,2010-11-21,Completed,Unknown,0.0,12
1403,12573,13,2010-11-21,Completed,Unknown,0.0,21
1404,12724,13,2010-11-21,Completed,Unknown,0.0,17
1405,14912,18,2010-11-21,Returned,Unknown,0.0,1
1406,12807,33,2010-11-21,Completed,Unknown,0.0,15
1407,12616,13,2010-11-22,Returned,Unknown,0.0,1
1408,12393,1,2010-11-22,Completed,Unknown,0.0,27
1409,12649,14,2010-11-22,Completed,Unknown,0.0,25
1410,12681,13,2010-11-22,Completed,Unknown,0.0,77
1411,14646,24,2010-11-22,Completed,Unknown,0.0,93
1412,12633,14,2010-11-22,Completed,Unknown,0.0,33
1413,17508,15,2010-11-23,Completed,Unknown,0.0,38
1414,12805,24,2010-11-23,Completed,Unknown,0.0,21
1415,12573,13,2010-11-23,Completed,Unknown,0.0,42
1416,12434,1,2010-11-23,Completed,Unknown,0.0,20
1417,12577,13,2010-11-23,Completed,Unknown,0.0,43
1418,12377,34,2010-11-23,Completed,Unknown,0.0,27
1419,12599,13,2010-11-23,Completed,Unknown,0.0,7
1420,12380,4,2010-11-23,Returned,Unknown,0.0,3
1421,12662,14,2010-11-23,Completed,Unknown,0.0,12
1422,12577,13,2010-11-23,Completed,Unknown,0.0,30
1423,14646,24,2010-11-24,Returned,Unknown,0.0,16
1424,14646,24,2010-11-24,Completed,Unknown,0.0,8
1425,12356,28,2010-11-24,Completed,Unknown,0.0,25
1426,12408,4,2010-11-25,Returned,Unknown,0.0,2
1427,12385,4,2010-11-25,Completed,Unknown,0.0,64
