product_id,product_name,category_id,brand,unit_price,unit_cost,launch_date
1640,CARD CAT AND TREE,9,Own Brand,0.48,0.38,2010-08-20
1641,GUMBALL MONOCHROME COAT RACK,5,Own Brand,1.44,1.19,2010-06-06
1642,SET OF 3 CAKE TINS PANTRY DESIGN,7,Own Brand,5.69,4.67,2010-12-15
1643,SET OF 3 CAKE TINS SKETCHBOOK,7,Own Brand,5.69,4.67,2010-12-17
1644,SET OF 6 SPICE TINS PANTRY DESIGN,7,Own Brand,4.54,3.72,2010-12-17
1645,SET OF 6 HERB TINS SKETCHBOOK,7,Own Brand,4.54,3.72,2010-12-17
1646,ALARM CLOCK BAKELIKE CHOCOLATE,6,Own Brand,4.31,3.34,2010-09-24
1647,ALARM CLOCK BAKELIKE GREEN,6,Own Brand,4.31,3.34,2010-09-24
1648,ALARM CLOCK BAKELIKE RED,6,Own Brand,4.31,3.34,2010-09-24
1649,ALARM CLOCK BAKELIKE PINK,6,Own Brand,4.31,3.34,2010-09-24
1650,ALARM CLOCK BAKELIKE ORANGE,6,Own Brand,4.31,3.34,2010-09-24
1651,ALARM CLOCK BAKELIKE IVORY,6,Own Brand,4.31,3.34,2010-09-24
1652,3D CHRISTMAS STAMPS STICKERS,3,Own Brand,1.44,1.07,2010-09-21
1653,3D VINTAGE CHRISTMAS STICKERS,3,Own Brand,1.44,1.07,2010-09-21
1654,3D TRADITIONAL CHRISTMAS STICKERS,3,Own Brand,1.44,1.07,2010-09-27
1655,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3,Own Brand,3.32,2.47,2010-09-21
1656,RIBBON REEL SOCKS AND MITTENS,8,Own Brand,1.9,1.44,2010-09-21
1657,RIBBON REEL MAKING SNOWMEN,8,Own Brand,1.9,1.44,2010-09-21
1658,RIBBON REEL CHRISTMAS PRESENT,3,Own Brand,1.9,1.42,2010-09-21
1659,RIBBON REEL SNOWY VILLAGE,8,Own Brand,1.9,1.44,2010-09-21
1660,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,Own Brand,1.9,1.42,2010-09-21
1661,POLKADOT PEN,5,Own Brand,0.98,0.81,2010-10-01
1662,FUNKY DIVA PEN,5,Own Brand,0.98,0.81,2010-09-30
1663,MAKE YOUR OWN PLAYTIME CARD KIT,9,Own Brand,3.39,2.68,2010-08-26
1664,MAKE YOUR OWN FLOWERPOWER CARD KIT,9,Own Brand,3.39,2.68,2010-08-22
1665,MAKE YOUR OWN MONSOON CARD KIT,9,Own Brand,3.39,2.68,2010-08-26
1666,POPPY'S PLAYHOUSE BEDROOM,11,Own Brand,2.42,1.89,2010-09-24
1667,POPPY'S PLAYHOUSE LIVINGROOM,11,Own Brand,2.42,1.89,2010-09-24
1668,POPPY'S PLAYHOUSE BATHROOM,11,Own Brand,2.42,1.89,2010-09-24
1669,POPPY'S PLAYHOUSE KITCHEN,7,Own Brand,2.42,1.98,2010-09-24
1670,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,Own Brand,4.31,3.4,2010-09-21
1671,FELTCRAFT PRINCESS LOLA DOLL,9,Own Brand,4.31,3.4,2010-09-24
1672,FELTCRAFT PRINCESS OLIVIA DOLL,9,Own Brand,4.31,3.4,2010-09-24
1673,SET 7 BABUSHKA NESTING BOXES,7,Own Brand,9.77,8.01,2010-08-10
1674,SMALL YELLOW BABUSHKA NOTEBOOK,9,Own Brand,0.98,0.77,2010-08-18
1675,SMALL RED BABUSHKA NOTEBOOK,9,Own Brand,0.98,0.77,2010-08-10
1676,SMALL PURPLE BABUSHKA NOTEBOOK,9,Own Brand,0.98,0.77,2010-08-26
1677,LARGE YELLOW BABUSHKA NOTEBOOK,9,Own Brand,1.44,1.14,2010-09-09
1678,LARGE RED BABUSHKA NOTEBOOK,9,Own Brand,1.44,1.14,2010-08-10
1679,LARGE PURPLE BABUSHKA NOTEBOOK,9,Own Brand,1.44,1.14,2010-09-09
1680,SET OF 3 NOTEBOOKS IN PARCEL,9,Own Brand,1.9,1.5,2010-08-10
1681,"TRAY, BREAKFAST IN BED",7,Own Brand,14.66,12.02,2010-10-21
1682,CHEST 7 DRAWER MA CAMPAGNE,6,Own Brand,28.69,22.23,2010-10-21
1683,CUPBOARD 3 DRAWER MA CAMPAGNE,7,Own Brand,17.19,14.1,2010-10-21
1684,KEY CABINET MA CAMPAGNE,6,Own Brand,11.44,8.87,2010-10-21
1685,"RUSTIC WOODEN CABINET, GLASS DOORS",6,Own Brand,25.24,19.56,2010-10-19
1686,NEWSPAPER STAND,6,Own Brand,17.19,13.32,2010-10-21
1687,PHOTO FRAME CORNICE,6,Own Brand,3.39,2.63,2010-10-19
1688,TRIPLE PHOTO FRAME CORNICE,6,Own Brand,11.44,8.87,2010-10-21
1689,FAMILY PHOTO FRAME CORNICE,6,Own Brand,11.44,8.87,2010-10-21
1690,CHALKBOARD KITCHEN ORGANISER,7,Own Brand,25.24,20.7,2010-10-21
1691,MIRROR CORNICE,6,Own Brand,17.19,13.32,2010-11-23
1692,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6,Own Brand,1.44,1.12,2010-11-08
1693,PINK DRAWER KNOB ACRYLIC EDWARDIAN,6,Own Brand,1.44,1.12,2010-11-22
1694,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,6,Own Brand,1.44,1.12,2010-11-22
1695,RED DRAWER KNOB ACRYLIC EDWARDIAN,6,Own Brand,1.44,1.12,2010-11-22
1696,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,6,Own Brand,1.44,1.12,2010-11-22
1697,SWEETHEART CAKESTAND 3 TIER,7,Own Brand,11.44,9.38,2010-10-21
1698,GLASS CLOCHE LARGE,5,Own Brand,9.28,7.68,2010-12-23
1699,GLASS CLOCHE SMALL,5,Own Brand,4.54,3.76,2010-11-23
1700,WOODEN OWLS LIGHT GARLAND,8,Own Brand,4.89,3.72,2010-11-02
1701,LIGHT GARLAND BUTTERFILES PINK,8,Own Brand,4.89,3.72,2010-11-08
1702,GUMBALL MAGAZINE RACK,5,Own Brand,8.8,7.28,2010-11-02
1703,SET 3 WICKER STORAGE BASKETS,1,Own Brand,28.69,23.09,2011-01-17
1704,SET 3 WICKER OVAL BASKETS W LIDS,1,Own Brand,14.32,11.53,2010-11-03
1705,LANTERN CREAM GAZEBO,6,Own Brand,5.69,4.41,2010-12-14
1706,SQUARECUSHION COVER PINK UNION FLAG,6,Own Brand,7.76,6.01,2010-10-26
1707,CUSHION COVER PINK UNION JACK,6,Own Brand,6.84,5.3,2010-10-26
1708,BROCANTE COAT RACK,5,Own Brand,11.44,9.47,2010-10-19
1709,T-LIGHT GLASS FLUTED ANTIQUE,6,Own Brand,1.44,1.12,2010-12-03
1710,FLUTED ANTIQUE CANDLE HOLDER,6,Own Brand,0.98,0.76,2011-11-04
1711,SWEETHEART WIRE MAGAZINE RACK,6,Own Brand,9.14,7.08,2010-11-28
1712,SWEETHEART RECIPE BOOK STAND,6,Own Brand,7.76,6.01,2010-11-08
1713,PHOTO FRAME 3 CLASSIC HANGING,6,Own Brand,11.44,8.87,2010-10-21
1714,CHEST OF DRAWERS GINGHAM HEART,6,Own Brand,19.49,15.1,2010-10-21
1715,ANTIQUE GLASS DRESSING TABLE POT,5,Own Brand,3.39,2.81,2010-11-07
1716,SWEETHEART WIRE FRUIT BOWL,7,Own Brand,9.77,8.01,2010-11-02
1717,ANTIQUE TALL SWIRLGLASS TRINKET POT,5,Own Brand,4.31,3.57,2010-10-25
1718,ANTIQUE GLASS PEDESTAL BOWL,7,Own Brand,4.31,3.53,2010-11-07
1719,FAUX FUR CHOCOLATE THROW,10,Own Brand,22.94,18.64,2011-10-05
1720,IVORY EMBROIDERED QUILT,5,Own Brand,45.94,38.01,2011-04-08
1721,CANDLEHOLDER PINK HANGING HEART,6,Own Brand,3.39,2.63,2010-10-26
1722,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,6,Own Brand,1.44,1.12,2010-11-22
1723,SET OF 6 T-LIGHTS WEDDING CAKE,8,Own Brand,3.39,2.58,2010-09-27
1724,SET OF 6 T-LIGHTS TOADSTOOLS,6,Own Brand,3.39,2.63,2010-10-03
1725,SET OF 6 T-LIGHTS EASTER CHICKS,3,Own Brand,3.39,2.53,2010-10-15
1726,SET OF 6 T-LIGHTS SANTA,3,Own Brand,3.39,2.53,2010-09-27
1727,SET OF 6 T-LIGHTS SNOWMEN,6,Own Brand,3.39,2.63,2010-11-02
1728,SET OF 6 T-LIGHTS CACTI,6,Own Brand,3.39,2.63,2010-11-29
1729,PACK 3 BOXES CHRISTMAS PANNETONE,3,Own Brand,2.24,1.67,2010-09-27
1730,PACK 3 BOXES BIRD PANNETONE,1,Own Brand,2.24,1.8,2010-09-20
1731,CARD PARTY GAMES,8,Own Brand,0.48,0.36,2010-09-30
1732,CARD PSYCHEDELIC APPLES,9,Own Brand,0.48,0.38,2010-09-30
1733,CARD MOTORBIKE SANTA,3,Own Brand,0.48,0.36,2010-09-27
1734,CARD SUKI BIRTHDAY,8,Own Brand,0.48,0.36,2010-09-23
1735,CARD CHRISTMAS VILLAGE,3,Own Brand,0.48,0.36,2010-10-13
1736,"BIRTHDAY CARD, RETRO SPOT",8,Own Brand,0.48,0.36,2010-10-13
1737,GIFT BAG BIRTHDAY,8,Own Brand,0.75,0.57,2010-09-20
1738,GIFT BAG PSYCHEDELIC APPLES,1,Own Brand,0.75,0.6,2010-09-30
1739,CREAM WALL PLANTER HEART SHAPED,6,Own Brand,6.26,4.85,2010-11-17
1740,CHEST NATURAL WOOD 20 DRAWERS,6,Own Brand,135.12,104.72,2011-08-18
1741,3 TIER SWEETHEART GARDEN SHELF,6,Own Brand,41.34,32.04,2011-02-25
1742,LOVE SEAT ANTIQUE WHITE METAL,5,Own Brand,97.75,80.89,2011-09-13
1743,RUSTIC SEVENTEEN DRAWER SIDEBOARD,6,Own Brand,166.75,129.23,2011-02-07
1744,REGENCY MIRROR WITH SHUTTERS,6,Own Brand,166.75,129.23,2010-10-21
1745,SWEETHEART WIRE WALL TIDY,6,Own Brand,11.44,8.87,2011-01-27
1746,WHITE BROCANTE SOAP DISH,2,Own Brand,3.39,2.7,2011-01-27
1747,BROCANTE SHELF WITH HOOKS,6,Own Brand,12.36,9.58,2010-11-26
1748,HAND WARMER BABUSHKA DESIGN,6,Own Brand,2.42,1.88,2010-09-24
1749,HOT WATER BOTTLE I AM SO POORLY,7,Own Brand,5.35,4.39,2010-09-15
1750,HOT WATER BOTTLE BABUSHKA,7,Own Brand,5.35,4.39,2010-10-13
1751,3 TIER CAKE TIN RED AND CREAM,7,Own Brand,17.19,14.1,2010-10-27
1752,3 TIER CAKE TIN GREEN AND CREAM,7,Own Brand,17.19,14.1,2010-10-21
1753,ROUND CAKE TIN VINTAGE RED,7,Own Brand,9.14,7.49,2010-10-27
1754,ROUND CAKE TIN VINTAGE GREEN,7,Own Brand,9.14,7.49,2010-10-21
1755,BISCUIT TIN VINTAGE RED,7,Own Brand,7.76,6.36,2010-10-20
1756,BISCUIT TIN VINTAGE GREEN,7,Own Brand,7.76,6.36,2010-10-20
1757,VINTAGE CREAM DOG FOOD CONTAINER,5,Own Brand,9.77,8.08,2010-10-21
1758,VINTAGE CREAM CAT FOOD CONTAINER,5,Own Brand,7.3,6.04,2010-11-02
1759,BREAD BIN DINER STYLE RED,5,Own Brand,19.49,16.13,2010-11-03
1760,BREAD BIN DINER STYLE IVORY,5,Own Brand,19.49,16.13,2010-10-19
1761,BREAD BIN DINER STYLE PINK,5,Own Brand,19.49,16.13,2010-10-28
1762,BREAD BIN DINER STYLE MINT,5,Own Brand,17.19,14.22,2010-10-19
1763,SET 20 NAPKINS FAIRY CAKES DESIGN,7,Own Brand,0.98,0.8,2010-10-11
1764,DOG BOWL VINTAGE CREAM,7,Own Brand,4.89,4.01,2010-10-28
1765,CAT BOWL VINTAGE CREAM,7,Own Brand,3.74,3.07,2010-10-28
1766,CREAM SWEETHEART EGG HOLDER,7,Own Brand,5.69,4.67,2011-01-27
1767,FINE WICKER HEART,6,Own Brand,1.44,1.12,2010-09-24
1768,ASSORTED EASTER DECORATIONS BELLS,3,Own Brand,1.44,1.07,2010-11-24
1769,ASSORTED EASTER GIFT TAGS,3,Own Brand,0.98,0.73,2010-10-05
1770,EASTER TIN KEEPSAKE,3,Own Brand,1.9,1.42,2010-11-22
1771,EASTER TIN BUNNY BOUQUET,3,Own Brand,1.9,1.42,2010-10-05
1772,EASTER TIN CHICKS PINK DAISY,3,Own Brand,1.9,1.42,2010-10-05
1773,EASTER TIN CHICKS IN GARDEN,3,Own Brand,1.9,1.42,2010-12-12
1774,LOVE HEART NAPKIN BOX,7,Own Brand,4.89,4.01,2010-10-07
1775,SOAP DISH BROCANTE,2,Own Brand,3.39,2.7,2010-10-01
1776,HAND WARMER OWL DESIGN,6,Own Brand,2.42,1.88,2010-09-14
1777,HAND WARMER SCOTTY DOG DESIGN,6,Own Brand,2.42,1.88,2010-09-24
1778,HAND WARMER BIRD DESIGN,6,Own Brand,2.42,1.88,2010-09-20
1779,NUMBER TILE COTTAGE GARDEN 0,4,Own Brand,2.24,1.87,2010-11-03
1780,NUMBER TILE COTTAGE GARDEN 1,4,Own Brand,2.24,1.87,2010-11-03
1781,NUMBER TILE COTTAGE GARDEN 2,4,Own Brand,2.24,1.87,2010-11-03
1782,NUMBER TILE COTTAGE GARDEN 3,4,Own Brand,2.24,1.87,2010-11-03
1783,NUMBER TILE COTTAGE GARDEN 4,4,Own Brand,2.24,1.87,2010-11-03
1784,NUMBER TILE COTTAGE GARDEN 5,4,Own Brand,2.24,1.87,2010-11-03
1785,NUMBER TILE COTTAGE GARDEN 6,4,Own Brand,2.24,1.87,2010-11-03
1786,NUMBER TILE COTTAGE GARDEN 7,4,Own Brand,2.24,1.87,2010-11-03
1787,NUMBER TILE COTTAGE GARDEN 8,4,Own Brand,2.24,1.87,2010-11-03
1788,NUMBER TILE COTTAGE GARDEN 9,4,Own Brand,2.24,1.87,2010-11-03
1789,NUMBER TILE COTTAGE GARDEN No,4,Own Brand,2.42,2.02,2010-11-03
1790,NOVELTY BISCUITS CAKE STAND 3 TIER,8,Own Brand,11.44,8.69,2010-10-20
1791,TEA FOR ONE POLKADOT,5,Own Brand,4.89,4.05,2010-10-24
1792,SET OF SALT AND PEPPER TOADSTOOLS,5,Own Brand,1.44,1.19,2010-10-18
1793,MINI CAKE STAND T-LIGHT HOLDER,8,Own Brand,0.48,0.36,2010-11-12
1794,TABLECLOTH RED APPLES DESIGN,6,Own Brand,10.6,8.21,2010-09-24
1795,SET OF 2 TEA TOWELS APPLE AND PEARS,7,Own Brand,3.39,2.78,2010-09-24
1796,PEG BAG APPLES DESIGN,1,Own Brand,2.93,2.36,2010-10-12
1797,OVEN MITT APPLES DESIGN,6,Own Brand,1.67,1.29,2010-09-27
1798,CHILDRENS APRON APPLES DESIGN,7,Own Brand,2.24,1.84,2010-09-30
1799,CHILDREN'S APRON DOLLY GIRL,7,Own Brand,2.42,1.98,2010-10-01
1800,SET 2 TEA TOWELS I LOVE LONDON,7,Own Brand,3.39,2.78,2010-10-01
1801,TOTE BAG I LOVE LONDON,1,Own Brand,2.42,1.95,2010-10-03
1802,CALENDAR FAMILY FAVOURITES,5,Own Brand,3.39,2.81,2010-10-14
1803,CALENDAR PAPER CUT DESIGN,6,Own Brand,3.39,2.63,2010-09-30
1804,CALENDAR IN SEASON DESIGN,6,Own Brand,3.39,2.63,2010-09-24
1805,12 MESSAGE CARDS WITH ENVELOPES,9,Own Brand,1.9,1.5,2010-09-30
1806,PACK OF 20 NAPKINS PANTRY DESIGN,7,Own Brand,0.98,0.8,2010-09-24
1807,PACK OF 20 NAPKINS RED APPLES,7,Own Brand,0.98,0.8,2010-09-22
1808,SET OF 20 VINTAGE CHRISTMAS NAPKINS,3,Own Brand,0.98,0.73,2010-09-21
1809,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,Own Brand,3.39,2.53,2010-09-20
1810,PAPER CHAIN KIT LONDON,9,Own Brand,3.39,2.68,2010-10-01
1811,YELLOW COAT RACK PARIS FASHION,5,Own Brand,5.69,4.71,2010-12-09
1812,RED COAT RACK PARIS FASHION,5,Own Brand,5.69,4.71,2010-11-29
1813,BLUE COAT RACK PARIS FASHION,5,Own Brand,5.69,4.71,2010-11-21
1814,ASSORTED BOTTLE TOP MAGNETS,7,Own Brand,0.48,0.39,2010-12-08
1815,HERB MARKER THYME,4,Own Brand,0.75,0.63,2011-02-07
1816,HERB MARKER ROSEMARY,4,Own Brand,0.75,0.63,2011-02-07
1817,HERB MARKER PARSLEY,4,Own Brand,0.75,0.63,2011-02-07
1818,HERB MARKER MINT,4,Own Brand,0.75,0.63,2011-02-07
1819,HERB MARKER BASIL,4,Own Brand,0.75,0.63,2011-02-07
1820,HERB MARKER CHIVES,4,Own Brand,0.75,0.63,2011-03-01
1821,FRIDGE MAGNETS US DINER ASSORTED,5,Own Brand,0.98,0.81,2010-11-30
1822,FRIDGE MAGNETS LES ENFANTS ASSORTED,5,Own Brand,0.98,0.81,2010-11-30
1823,FRIDGE MAGNETS LA VIE EN ROSE,5,Own Brand,0.98,0.81,2010-11-30
1824,BLUE GIANT GARDEN THERMOMETER,4,Own Brand,6.84,5.71,2010-11-23
1825,IVORY GIANT GARDEN THERMOMETER,4,Own Brand,6.84,5.71,2010-11-23
1826,GREEN GIANT GARDEN THERMOMETER,4,Own Brand,6.84,5.71,2010-11-23
1827,YELLOW GIANT GARDEN THERMOMETER,4,Own Brand,6.84,5.71,2011-05-17
1828,SCHOOL DESK AND CHAIR,5,Own Brand,74.75,61.85,2010-11-26
1829,BAKING MOULD HEART MILK CHOCOLATE,7,Own Brand,2.93,2.4,2011-01-12
1830,BAKING MOULD HEART WHITE CHOCOLATE,7,Own Brand,2.93,2.4,2011-01-17
1831,BAKING MOULD TOFFEE CUP CHOCOLATE,7,Own Brand,2.93,2.4,2011-05-12
1832,BAKING MOULD EASTER EGG MILK CHOC,3,Own Brand,3.39,2.53,2010-12-21
1833,BAKING MOULD EASTER EGG WHITE CHOC,3,Own Brand,3.39,2.53,2010-12-10
1834,BAKING MOULD ROSE MILK CHOCOLATE,7,Own Brand,3.45,2.83,2011-02-21
1835,BAKING MOULD ROSE WHITE CHOCOLATE,7,Own Brand,3.74,3.07,2011-02-17
1836,BAKING MOULD CHOCOLATE CUPCAKES,7,Own Brand,2.93,2.4,2010-12-10
1837,CUPCAKE LACE PAPER SET 6,7,Own Brand,2.24,1.84,2010-10-01
1838,APRON APPLE DELIGHT,7,Own Brand,5.69,4.67,2010-10-01
1839,FELTCRAFT CHRISTMAS FAIRY,3,Own Brand,4.89,3.64,2010-09-21
1840,CHRISTMAS LIGHTS 10 REINDEER,3,Own Brand,9.77,7.28,2010-10-26
1841,CHRISTMAS LIGHTS 10 SANTAS,3,Own Brand,9.77,7.28,2010-10-26
1842,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,Own Brand,5.69,4.24,2010-10-22
1843,CHRISTMAS METAL POSTCARD WITH BELLS,3,Own Brand,0.84,0.63,2010-09-24
1844,CHRISTMAS METAL TAGS ASSORTED,3,Own Brand,0.98,0.73,2010-09-21
1845,WOODEN ADVENT CALENDAR CREAM,3,Own Brand,19.49,14.52,2010-09-21
1846,WOODEN ADVENT CALENDAR RED,3,Own Brand,9.14,6.81,2010-10-01
1847,METAL DECORATION NAUGHTY CHILDREN,6,Own Brand,0.98,0.76,2010-10-22
1848,36 DOILIES DOLLY GIRL,11,Own Brand,1.67,1.31,2010-09-24
1849,36 DOILIES VINTAGE CHRISTMAS,3,Own Brand,1.67,1.24,2010-09-21
1850,60 CAKE CASES DOLLY GIRL DESIGN,7,Own Brand,0.63,0.52,2010-09-21
1851,60 CAKE CASES VINTAGE CHRISTMAS,3,Own Brand,0.63,0.47,2010-09-21
1852,BIRTHDAY PARTY CORDON BARRIER TAPE,8,Own Brand,1.44,1.09,2010-11-22
1853,HEN PARTY CORDON BARRIER TAPE,8,Own Brand,1.44,1.09,2011-06-21
1854,36 FOIL STAR CAKE CASES,7,Own Brand,2.42,1.98,2010-11-08
1855,36 FOIL HEART CAKE CASES,7,Own Brand,2.42,1.98,2010-11-08
1856,SET 3 PAPER VINTAGE CHICK PAPER EGG,7,Own Brand,3.39,2.78,2011-01-17
1857,WRAP CHRISTMAS VILLAGE,3,Own Brand,0.48,0.36,2010-10-01
1858,JAM MAKING SET WITH JARS,7,Own Brand,4.89,4.01,2010-11-29
1859,JAM MAKING SET PRINTED,7,Own Brand,1.67,1.37,2010-11-29
1860,JAM JAR WITH PINK LID,7,Own Brand,0.98,0.8,2010-11-29
1861,JAM JAR WITH GREEN LID,7,Own Brand,0.98,0.8,2010-11-29
1862,3 PIECE SPACEBOY COOKIE CUTTER SET,7,Own Brand,2.42,1.98,2010-11-22
1863,3 TRADITIONAl BISCUIT CUTTERS SET,5,Own Brand,2.42,2.0,2010-11-22
1864,GINGERBREAD MAN COOKIE CUTTER,7,Own Brand,1.44,1.18,2010-11-21
1865,SET 3 SONG BIRD PAPER EGGS ASSORTED,7,Own Brand,3.39,2.78,2011-01-17
1866,ROSE COTTAGE KEEPSAKE BOX,1,Own Brand,11.44,9.21,2010-11-03
1867,HOMEMADE JAM SCENTED CANDLES,7,Own Brand,1.67,1.37,2010-11-26
1868,LONDON BUS COFFEE MUG,7,Own Brand,2.93,2.4,2010-12-20
1869,QUEENS GUARD COFFEE MUG,7,Own Brand,2.93,2.4,2011-01-14
1870,CHILDREN'S SPACEBOY MUG,7,Own Brand,1.9,1.56,2010-12-05
1871,CHILDREN'S CIRCUS PARADE MUG,7,Own Brand,1.9,1.56,2010-11-29
1872,CHILDRENS DOLLY GIRL MUG,7,Own Brand,1.9,1.56,2010-12-09
1873,SPACEBOY CHILDRENS EGG CUP,7,Own Brand,1.44,1.18,2010-12-05
1874,CIRCUS PARADE CHILDRENS EGG CUP,7,Own Brand,1.44,1.18,2010-12-05
1875,DOLLY GIRL CHILDRENS EGG CUP,7,Own Brand,1.44,1.18,2010-12-09
1876,PANTRY ROLLING PIN,5,Own Brand,4.31,3.57,2011-03-01
1877,PANTRY WASHING UP BRUSH,5,Own Brand,1.67,1.38,2011-03-20
1878,PANTRY SCRUBBING BRUSH,5,Own Brand,1.9,1.57,2011-03-03
1879,PANTRY APPLE CORER,5,Own Brand,1.67,1.38,2011-03-20
1880,PANTRY PASTRY BRUSH,5,Own Brand,1.44,1.19,2011-03-20
1881,CARD BILLBOARD FONT,9,Own Brand,0.48,0.38,2010-10-13
1882,CARD GINGHAM ROSE,9,Own Brand,0.48,0.38,2010-10-18
1883,"WRAP, BILLBOARD FONTS DESIGN",6,Own Brand,0.48,0.37,2011-01-07
1884,GINGHAM ROSE WRAP,5,Own Brand,0.48,0.4,2010-09-30
1885,SOLDIERS EGG CUP,7,Own Brand,1.44,1.18,2011-01-10
1886,SET 2 PANTRY DESIGN TEA TOWELS,7,Own Brand,3.74,3.07,2011-02-04
1887,COTTON APRON PANTRY DESIGN,7,Own Brand,5.69,4.67,2011-02-15
1888,GIRAFFE WOODEN RULER,5,Own Brand,2.24,1.85,2011-02-21
1889,REVOLVER WOODEN RULER,5,Own Brand,2.24,1.85,2011-02-21
1890,SET OF 4 PANTRY JELLY MOULDS,5,Own Brand,1.44,1.19,2011-02-21
1891,TRAVEL CARD WALLET RETROSPOT,1,Own Brand,0.48,0.39,2011-03-08
1892,TRAVEL CARD WALLET SUKI,1,Own Brand,0.48,0.39,2011-03-08
1893,TRAVEL CARD WALLET VINTAGE TICKET,1,Own Brand,0.48,0.39,2011-03-07
1894,TRAVEL CARD WALLET UNION JACK,1,Own Brand,0.48,0.39,2011-03-07
1895,TRAVEL CARD WALLET KEEP CALM,1,Own Brand,0.48,0.39,2011-06-02
1896,TRAVEL CARD WALLET VINTAGE LEAF,1,Own Brand,0.48,0.39,2011-03-07
1897,TRAVEL CARD WALLET TRANSPORT,1,Own Brand,0.48,0.39,2011-03-07
1898,TRAVEL CARD WALLET SKULLS,1,Own Brand,0.48,0.39,2011-09-09
1899,TRAVEL CARD WALLET VINTAGE ROSE,1,Own Brand,0.48,0.39,2011-04-26
1900,TRAVEL CARD WALLET PANTRY,1,Own Brand,0.48,0.39,2011-03-07
1901,TRAVEL CARD WALLET I LOVE LONDON,1,Own Brand,0.48,0.39,2011-08-16
1902,TRAVEL CARD WALLET FLOWER MEADOW,1,Own Brand,0.48,0.39,2011-03-08
1903,SPACEBOY BABY GIFT SET,11,Own Brand,19.49,15.25,2011-03-10
1904,DOLLY GIRL BABY GIFT SET,11,Own Brand,19.49,15.25,2011-03-10
1905,I LOVE LONDON BABY GIFT SET,5,Own Brand,17.19,14.22,2011-03-11
1906,CIRCUS PARADE BABY GIFT SET,5,Own Brand,19.49,16.13,2011-03-11
1907,GLASS APOTHECARY BOTTLE PERFUME,7,Own Brand,4.54,3.72,2011-06-28
1908,GLASS APOTHECARY BOTTLE TONIC,7,Own Brand,4.54,3.72,2011-06-28
1909,GLASS APOTHECARY BOTTLE ELIXIR,7,Own Brand,4.54,3.72,2011-06-21
1910,CORDIAL GLASS JUG,7,Own Brand,9.49,7.78,2011-08-23
1911,APOTHECARY MEASURING JAR,1,Own Brand,13.6,10.95,2011-06-28
1912,LARGE APOTHECARY MEASURING JAR,1,Own Brand,14.37,11.57,2011-06-28
1913,SMALL APOTHECARY MEASURING JAR,1,Own Brand,9.03,7.27,2011-06-21
1914,GLASS SONGBIRD STORAGE JAR,1,Own Brand,14.37,11.57,2011-06-28
1915,GLASS BONNE JAM JAR,7,Own Brand,4.77,3.91,2011-09-29
1916,LARGE BONNE JAM JAR T-LIGHT HOLDER,7,Own Brand,3.32,2.72,2011-07-14
1917,DRAWER KNOB VINTAGE GLASS BALL,6,Own Brand,2.39,1.85,2011-07-20
1918,DRAWER KNOB VINTAGE GLASS STAR,6,Own Brand,2.39,1.85,2011-07-20
1919,DRAWER KNOB VINTAGE GLASS HEXAGON,6,Own Brand,2.39,1.85,2011-07-20
1920,DRAWER KNOB CRACKLE GLAZE BLUE,6,Own Brand,1.9,1.47,2011-06-26
1921,DRAWER KNOB CRACKLE GLAZE GREEN,6,Own Brand,1.9,1.47,2011-06-21
1922,DRAWER KNOB CRACKLE GLAZE PINK,6,Own Brand,1.9,1.47,2011-06-21
1923,DRAWER KNOB CRACKLE GLAZE IVORY,6,Own Brand,1.9,1.47,2011-06-23
1924,DRAWER KNOB CERAMIC RED,6,Own Brand,1.67,1.29,2011-07-20
1925,DRAWER KNOB CERAMIC BLACK,6,Own Brand,1.67,1.29,2011-06-23
1926,DRAWER KNOB CERAMIC IVORY,6,Own Brand,1.67,1.29,2011-07-20
1927,CANDLE HOLDER SILVER MADELINE,6,Own Brand,1.9,1.47,2011-10-31
1928,T-LIGHT HOLDER SILVER HEART HANDLE,6,Own Brand,2.24,1.74,2011-11-13
1929,PAPER LANTERN 9 POINT SNOW STAR,6,Own Brand,6.61,5.12,2011-05-12
1930,PAPER LANTERN 5 POINT STAR MOON,6,Own Brand,4.77,3.7,2011-08-22
1931,PAPER LANTERN 9 POINT DELUXE STAR,6,Own Brand,7.65,5.93,2011-08-22
1932,SET OF 10 LANTERNS FAIRY LIGHT STAR,6,Own Brand,4.77,3.7,2011-06-06
1933,RECYCLED ACAPULCO MAT RED,5,Own Brand,9.49,7.85,2011-03-14
1934,RECYCLED ACAPULCO MAT GREEN,5,Own Brand,9.49,7.85,2011-03-14
1935,RECYCLED ACAPULCO MAT BLUE,5,Own Brand,9.49,7.85,2011-03-20
1936,RECYCLED ACAPULCO MAT TURQUOISE,5,Own Brand,9.49,7.85,2011-03-11
1937,RECYCLED ACAPULCO MAT PINK,5,Own Brand,9.49,7.85,2011-03-11
