order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,line_revenue,line_cost,line_profit
30733,1648,2774,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
30734,1649,275,4,4.31,3.47,0.0,17.24,0.0,17.24,13.88,3.36
30735,1649,919,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
30736,1649,916,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
30737,1649,856,12,1.44,1.14,0.0,17.28,0.0,17.28,13.68,3.6
30738,1649,813,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
30739,1649,637,6,3.39,2.78,0.0,20.34,0.0,20.34,16.68,3.66
30740,1649,390,8,4.31,3.34,0.0,34.48,0.0,34.48,26.72,7.76
30741,1649,276,4,4.31,3.47,0.0,17.24,0.0,17.24,13.88,3.36
30742,1649,938,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
30743,1649,956,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
30744,1649,177,12,7.3,5.88,0.0,87.6,0.0,87.6,70.56,17.04
30745,1649,160,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
30746,1649,176,12,7.3,5.88,0.0,87.6,0.0,87.6,70.56,17.04
30747,1649,16,6,3.39,2.68,0.0,20.34,0.0,20.34,16.08,4.26
30748,1649,14,6,3.39,2.68,0.0,20.34,0.0,20.34,16.08,4.26
30749,1649,1,24,0.98,0.81,0.0,23.52,0.0,23.52,19.44,4.08
30750,1649,158,10,1.44,1.16,0.0,14.4,0.0,14.4,11.6,2.8
30751,1649,1576,20,1.9,1.5,0.0,38.0,0.0,38.0,30.0,8.0
30752,1649,2482,24,1.44,1.18,0.0,34.56,0.0,34.56,28.32,6.24
30753,1649,1870,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
30754,1649,1803,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
30755,1649,1424,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
30756,1649,1583,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
30757,1649,1406,3,5.69,4.67,0.0,17.07,0.0,17.07,14.01,3.06
30758,1649,2706,4,5.69,4.41,0.0,22.76,0.0,22.76,17.64,5.12
30759,1649,1301,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
30760,1649,939,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
30761,1649,1368,6,2.24,1.87,0.0,13.44,0.0,13.44,11.22,2.22
30762,1650,448,3,4.31,3.53,0.0,12.93,0.0,12.93,10.59,2.34
30763,1651,456,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
30764,1651,457,24,1.44,1.16,0.0,34.56,0.0,34.56,27.84,6.72
30765,1652,162,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
30766,1652,1065,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
30767,1652,1057,24,3.39,2.58,0.0,81.36,0.0,81.36,61.92,19.44
30768,1652,1041,24,0.48,0.36,0.0,11.52,0.0,11.52,8.64,2.88
30769,1652,1004,24,0.48,0.36,0.0,11.52,0.0,11.52,8.64,2.88
30770,1652,996,24,0.48,0.36,0.0,11.52,0.0,11.52,8.64,2.88
30771,1652,994,24,0.48,0.36,0.0,11.52,0.0,11.52,8.64,2.88
30772,1652,160,40,0.98,0.79,0.0,39.2,0.0,39.2,31.6,7.6
30773,1652,159,40,1.44,1.16,0.0,57.6,0.0,57.6,46.4,11.2
30774,1652,158,20,1.44,1.16,0.0,28.8,0.0,28.8,23.2,5.6
30775,1652,154,30,2.24,1.8,0.0,67.2,0.0,67.2,54.0,13.2
30776,1652,137,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
30777,1652,100,24,0.21,0.17,0.0,5.04,0.0,5.04,4.08,0.96
30778,1652,910,48,0.22,0.18,0.0,10.56,0.0,10.56,8.64,1.92
30779,1652,813,24,1.9,1.47,0.0,45.6,0.0,45.6,35.28,10.32
30780,1652,705,24,1.44,1.16,0.0,34.56,0.0,34.56,27.84,6.72
30781,1652,662,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
30782,1652,655,24,0.48,0.36,0.0,11.52,0.0,11.52,8.64,2.88
30783,1652,650,25,0.48,0.4,0.0,12.0,0.0,12.0,10.0,2.0
30784,1652,649,25,0.48,0.4,0.0,12.0,0.0,12.0,10.0,2.0
30785,1652,608,36,1.44,1.16,0.0,51.84,0.0,51.84,41.76,10.08
30786,1652,602,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
30787,1652,601,16,4.31,3.47,0.0,68.96,0.0,68.96,55.52,13.44
30788,1652,359,36,0.98,0.8,0.0,35.28,0.0,35.28,28.8,6.48
30789,1652,352,36,0.75,0.61,0.0,27.0,0.0,27.0,21.96,5.04
30790,1652,348,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
30791,1652,347,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
30792,1652,326,6,6.84,5.61,0.0,41.04,0.0,41.04,33.66,7.38
30793,1652,322,6,3.39,2.78,0.0,20.34,0.0,20.34,16.68,3.66
30794,1652,177,2,9.14,7.36,0.0,18.28,0.0,18.28,14.72,3.56
30795,1652,166,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
30796,1652,164,20,1.9,1.53,0.0,38.0,0.0,38.0,30.6,7.4
30797,1652,1066,36,1.22,0.98,0.0,43.92,0.0,43.92,35.28,8.64
30798,1652,1850,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
30799,1652,1807,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
30800,1652,1806,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
30801,1652,1771,24,1.9,1.42,0.0,45.6,0.0,45.6,34.08,11.52
30802,1652,1770,6,1.9,1.42,0.0,11.4,0.0,11.4,8.52,2.88
30803,1652,1769,12,0.98,0.73,0.0,11.76,0.0,11.76,8.76,3.0
30804,1652,984,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
30805,1652,977,96,0.33,0.26,0.0,31.68,0.0,31.68,24.96,6.72
30806,1652,976,48,0.33,0.26,0.0,15.84,0.0,15.84,12.48,3.36
30807,1652,942,24,0.48,0.38,0.0,11.52,0.0,11.52,9.12,2.4
30808,1652,913,24,0.22,0.18,0.0,5.28,0.0,5.28,4.32,0.96
30809,1652,911,24,0.22,0.18,0.0,5.28,0.0,5.28,4.32,0.96
30810,1652,1583,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
30811,1652,1554,24,2.24,1.84,0.0,53.76,0.0,53.76,44.16,9.6
30812,1652,1538,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
30813,1652,1482,48,1.9,1.56,0.0,91.2,0.0,91.2,74.88,16.32
30814,1652,1480,96,1.67,1.37,0.0,160.32,0.0,160.32,131.52,28.8
30815,1652,1478,48,1.9,1.56,0.0,91.2,0.0,91.2,74.88,16.32
30816,1652,1434,3,14.66,11.8,0.0,43.98,0.0,43.98,35.4,8.58
30817,1652,1406,3,5.69,4.67,0.0,17.07,0.0,17.07,14.01,3.06
30818,1652,1387,6,3.85,3.1,0.0,23.1,0.0,23.1,18.6,4.5
30819,1652,1385,6,3.85,3.1,0.0,23.1,0.0,23.1,18.6,4.5
30820,1652,447,3,11.44,9.38,0.0,34.32,0.0,34.32,28.14,6.18
30821,1652,442,48,0.63,0.52,0.0,30.24,0.0,30.24,24.96,5.28
30822,1652,439,48,0.75,0.62,0.0,36.0,0.0,36.0,29.76,6.24
30823,1652,425,48,0.75,0.59,0.0,36.0,0.0,36.0,28.32,7.68
30824,1652,398,16,2.24,1.84,0.0,35.84,0.0,35.84,29.44,6.4
30825,1652,396,10,1.44,1.17,0.0,14.4,0.0,14.4,11.7,2.7
30826,1652,1273,96,2.93,2.36,0.0,281.28,0.0,281.28,226.56,54.72
30827,1652,1192,48,1.9,1.47,0.0,91.2,0.0,91.2,70.56,20.64
30828,1652,1170,12,2.42,1.88,0.0,29.04,0.0,29.04,22.56,6.48
30829,1652,1871,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
30830,1652,1873,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
30831,1652,1881,24,0.48,0.38,0.0,11.52,0.0,11.52,9.12,2.4
30832,1652,1313,8,2.24,1.84,0.0,17.92,0.0,17.92,14.72,3.2
30833,1652,1320,10,2.42,1.88,0.0,24.2,0.0,24.2,18.8,5.4
30834,1652,1347,10,2.24,1.85,0.0,22.4,0.0,22.4,18.5,3.9
30835,1652,1353,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
30836,1652,1367,12,2.24,1.87,0.0,26.88,0.0,26.88,22.44,4.44
30837,1652,1368,12,2.24,1.87,0.0,26.88,0.0,26.88,22.44,4.44
30838,1652,2830,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
30839,1652,2952,2,14.66,12.13,0.0,29.32,0.0,29.32,24.26,5.06
30840,1652,3096,6,6.84,5.56,0.0,41.04,0.0,41.04,33.36,7.68
30841,1652,3097,3,6.84,5.56,0.0,20.52,0.0,20.52,16.68,3.84
30842,1652,3147,36,1.44,1.09,0.0,51.84,0.0,51.84,39.24,12.6
30843,1652,3148,36,1.44,1.09,0.0,51.84,0.0,51.84,39.24,12.6
30844,1652,3150,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
30845,1652,3151,36,1.44,1.09,0.0,51.84,0.0,51.84,39.24,12.6
30846,1652,3153,24,1.44,1.19,0.0,34.56,0.0,34.56,28.56,6.0
30847,1652,3182,20,2.24,1.8,0.0,44.8,0.0,44.8,36.0,8.8
30848,1652,1638,12,0.48,0.38,0.0,5.76,0.0,5.76,4.56,1.2
30849,1652,1664,12,3.39,2.68,0.0,40.68,0.0,40.68,32.16,8.52
30850,1652,1665,6,3.39,2.68,0.0,20.34,0.0,20.34,16.08,4.26
30851,1652,1757,2,9.77,8.08,0.0,19.54,0.0,19.54,16.16,3.38
30852,1652,1758,2,7.3,6.04,0.0,14.6,0.0,14.6,12.08,2.52
30853,1652,1760,4,17.19,14.22,0.0,68.76,0.0,68.76,56.88,11.88
30854,1652,1870,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
30855,1652,2748,120,0.98,0.77,0.0,117.6,0.0,117.6,92.4,25.2
30856,1652,2742,20,0.48,0.39,0.0,9.6,0.0,9.6,7.8,1.8
30857,1652,2513,24,0.48,0.37,0.0,11.52,0.0,11.52,8.88,2.64
30858,1652,2703,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
30859,1652,2740,20,0.48,0.39,0.0,9.6,0.0,9.6,7.8,1.8
30860,1652,2407,3,5.69,4.71,0.0,17.07,0.0,17.07,14.13,2.94
30861,1652,3184,20,2.24,1.8,0.0,44.8,0.0,44.8,36.0,8.8
30862,1652,3333,12,1.21,1.0,0.0,14.52,0.0,14.52,12.0,2.52
30863,1652,1,12,0.98,0.81,0.0,11.76,0.0,11.76,9.72,2.04
30864,1652,3334,6,2.93,2.36,0.0,17.58,0.0,17.58,14.16,3.42
30865,1652,49,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
30866,1653,1433,3,14.66,11.8,0.0,43.98,0.0,43.98,35.4,8.58
30867,1653,3183,10,2.24,1.8,0.0,22.4,0.0,22.4,18.0,4.4
30868,1653,154,10,2.24,1.8,0.0,22.4,0.0,22.4,18.0,4.4
30869,1653,1321,5,2.42,1.95,0.0,12.1,0.0,12.1,9.75,2.35
30870,1653,158,10,1.44,1.16,0.0,14.4,0.0,14.4,11.6,2.8
30871,1653,166,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
30872,1653,165,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
30873,1653,957,5,3.39,2.73,0.0,16.95,0.0,16.95,13.65,3.3
30874,1653,958,5,3.39,2.73,0.0,16.95,0.0,16.95,13.65,3.3
30875,1653,1302,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
30876,1653,1326,20,1.9,1.53,0.0,38.0,0.0,38.0,30.6,7.4
30877,1653,155,10,2.24,1.8,0.0,22.4,0.0,22.4,18.0,4.4
30878,1653,953,5,3.39,2.73,0.0,16.95,0.0,16.95,13.65,3.3
30879,1654,1795,12,3.39,2.78,0.0,40.68,0.0,40.68,33.36,7.32
30880,1654,1247,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
30881,1654,1581,12,2.24,1.84,0.0,26.88,0.0,26.88,22.08,4.8
30882,1654,1541,24,0.33,0.26,0.0,7.92,0.0,7.92,6.24,1.68
30883,1654,1481,24,1.9,1.56,0.0,45.6,0.0,45.6,37.44,8.16
30884,1654,1794,4,9.77,7.57,0.0,39.08,0.0,39.08,30.28,8.8
30885,1654,1259,18,3.39,2.78,0.0,61.02,0.0,61.02,50.04,10.98
30886,1654,895,12,2.42,2.0,0.0,29.04,0.0,29.04,24.0,5.04
30887,1654,792,4,5.69,4.62,0.0,22.76,0.0,22.76,18.48,4.28
30888,1654,804,12,0.98,0.77,0.0,11.76,0.0,11.76,9.24,2.52
30889,1654,813,24,1.9,1.47,0.0,45.6,0.0,45.6,35.28,10.32
30890,1654,1151,2,9.77,7.57,0.0,19.54,0.0,19.54,15.14,4.4
30891,1654,991,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
30892,1654,1248,12,2.93,2.4,0.0,35.16,0.0,35.16,28.8,6.36
30893,1654,1807,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
30894,1654,1803,18,3.39,2.63,0.0,61.02,0.0,61.02,47.34,13.68
30895,1654,3097,3,6.84,5.56,0.0,20.52,0.0,20.52,16.68,3.84
30896,1654,160,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
30897,1654,390,4,4.31,3.34,0.0,17.24,0.0,17.24,13.36,3.88
30898,1654,458,8,0.98,0.8,0.0,7.84,0.0,7.84,6.4,1.44
30899,1654,177,4,9.14,7.36,0.0,36.56,0.0,36.56,29.44,7.12
30900,1654,162,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
30901,1654,1261,6,3.39,2.78,0.0,20.34,0.0,20.34,16.68,3.66
30902,1654,1295,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
30903,1654,1373,20,0.98,0.74,0.0,19.6,0.0,19.6,14.8,4.8
30904,1654,1371,12,1.44,1.09,0.0,17.28,0.0,17.28,13.08,4.2
30905,1654,1302,20,0.98,0.79,0.0,19.6,0.0,19.6,15.8,3.8
30906,1654,1260,24,3.39,2.78,0.0,81.36,0.0,81.36,66.72,14.64
30907,1654,678,12,0.98,0.81,0.0,11.76,0.0,11.76,9.72,2.04
30908,1654,694,6,2.59,2.08,0.0,15.54,0.0,15.54,12.48,3.06
30909,1655,1275,12,3.39,2.73,0.0,40.68,0.0,40.68,32.76,7.92
30910,1655,1273,36,3.39,2.73,0.0,122.04,0.0,122.04,98.28,23.76
30911,1655,996,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
30912,1655,994,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
30913,1655,939,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
30914,1655,938,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
30915,1655,813,24,1.9,1.47,0.0,45.6,0.0,45.6,35.28,10.32
30916,1655,129,16,1.44,1.18,0.0,23.04,0.0,23.04,18.88,4.16
30917,1655,177,2,9.14,7.36,0.0,18.28,0.0,18.28,14.72,3.56
30918,1655,280,24,0.75,0.59,0.0,18.0,0.0,18.0,14.16,3.84
30919,1655,159,10,1.44,1.16,0.0,14.4,0.0,14.4,11.6,2.8
30920,1655,3091,6,4.31,3.53,0.0,25.86,0.0,25.86,21.18,4.68
30921,1655,160,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
30922,1655,466,6,5.69,4.67,0.0,34.14,0.0,34.14,28.02,6.12
30923,1655,154,10,2.24,1.8,0.0,22.4,0.0,22.4,18.0,4.4
30924,1655,131,16,1.44,1.18,0.0,23.04,0.0,23.04,18.88,4.16
30925,1655,1368,12,2.24,1.87,0.0,26.88,0.0,26.88,22.44,4.44
30926,1655,1367,12,2.24,1.87,0.0,26.88,0.0,26.88,22.44,4.44
30927,1655,1369,12,2.24,1.87,0.0,26.88,0.0,26.88,22.44,4.44
30928,1655,3090,6,4.31,3.53,0.0,25.86,0.0,25.86,21.18,4.68
30929,1655,3089,6,4.31,3.53,0.0,25.86,0.0,25.86,21.18,4.68
30930,1655,2774,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
30931,1655,1482,24,1.9,1.56,0.0,45.6,0.0,45.6,37.44,8.16
30932,1655,1478,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
30933,1656,165,100,1.67,1.34,0.0,167.0,0.0,167.0,134.0,33.0
30934,1656,159,100,1.22,0.98,0.0,122.0,0.0,122.0,98.0,24.0
30935,1656,376,288,1.22,0.93,0.0,351.36,0.0,351.36,267.84,83.52
30936,1656,442,1440,0.48,0.39,0.0,691.2,0.0,691.2,561.6,129.6
30937,1656,687,60,2.42,1.98,0.0,145.2,0.0,145.2,118.8,26.4
30938,1656,688,60,2.42,1.98,0.0,145.2,0.0,145.2,118.8,26.4
30939,1656,949,100,1.9,1.53,0.0,190.0,0.0,190.0,153.0,37.0
30940,1656,950,100,1.9,1.53,0.0,190.0,0.0,190.0,153.0,37.0
30941,1656,3197,256,2.93,2.27,0.0,750.08,0.0,750.08,581.12,168.96
30942,1656,3182,200,1.9,1.53,0.0,380.0,0.0,380.0,306.0,74.0
30943,1656,1203,192,1.22,1.01,0.0,234.24,0.0,234.24,193.92,40.32
30944,1656,1194,192,0.83,0.64,0.0,159.36,0.0,159.36,122.88,36.48
30945,1656,3146,144,1.22,0.93,0.0,175.68,0.0,175.68,133.92,41.76
30946,1656,3086,120,0.48,0.39,0.0,57.6,0.0,57.6,46.8,10.8
30947,1656,1191,192,1.67,1.29,0.0,320.64,0.0,320.64,247.68,72.96
30948,1656,1193,192,1.9,1.47,0.0,364.8,0.0,364.8,282.24,82.56
30949,1656,1480,96,1.67,1.37,0.0,160.32,0.0,160.32,131.52,28.8
30950,1656,1554,384,1.9,1.56,0.0,729.6,0.0,729.6,599.04,130.56
30951,1656,1478,384,1.67,1.37,0.0,641.28,0.0,641.28,526.08,115.2
30952,1656,1479,96,1.67,1.37,0.0,160.32,0.0,160.32,131.52,28.8
30953,1656,1435,48,4.89,3.79,0.0,234.72,0.0,234.72,181.92,52.8
30954,1656,1313,50,1.9,1.56,0.0,95.0,0.0,95.0,78.0,17.0
30955,1656,1273,96,2.93,2.36,0.0,281.28,0.0,281.28,226.56,54.72
30956,1656,1275,192,2.93,2.36,0.0,562.56,0.0,562.56,453.12,109.44
30957,1656,1870,48,1.67,1.37,0.0,80.16,0.0,80.16,65.76,14.4
30958,1656,1866,24,9.77,7.86,0.0,234.48,0.0,234.48,188.64,45.84
30959,1656,1799,50,2.13,1.75,0.0,106.5,0.0,106.5,87.5,19.0
30960,1656,1638,72,0.41,0.32,0.0,29.52,0.0,29.52,23.04,6.48
30961,1656,3085,120,0.48,0.39,0.0,57.6,0.0,57.6,46.8,10.8
30962,1656,2589,100,1.94,1.47,0.0,194.0,0.0,194.0,147.0,47.0
30963,1656,1872,48,1.67,1.37,0.0,80.16,0.0,80.16,65.76,14.4
30964,1656,1555,384,1.9,1.56,0.0,729.6,0.0,729.6,599.04,130.56
30965,1656,1636,144,0.41,0.31,0.0,59.04,0.0,59.04,44.64,14.4
30966,1657,1795,2,3.39,2.78,0.0,6.78,0.0,6.78,5.56,1.22
30967,1657,1643,1,5.69,4.67,0.0,5.69,0.0,5.69,4.67,1.02
30968,1657,1763,2,0.98,0.8,0.0,1.96,0.0,1.96,1.6,0.36
30969,1657,1647,1,4.31,3.34,0.0,4.31,0.0,4.31,3.34,0.97
30970,1657,321,1,1.09,0.9,0.0,1.09,0.0,1.09,0.9,0.19
30971,1657,1796,2,2.93,2.36,0.0,5.86,0.0,5.86,4.72,1.14
30972,1657,388,8,1.94,1.53,0.0,15.52,0.0,15.52,12.24,3.28
30973,1657,909,4,0.75,0.58,0.0,3.0,0.0,3.0,2.32,0.68
30974,1657,914,2,0.75,0.61,0.0,1.5,0.0,1.5,1.22,0.28
30975,1657,1037,2,4.31,3.53,0.0,8.62,0.0,8.62,7.06,1.56
30976,1657,1273,2,3.39,2.73,0.0,6.78,0.0,6.78,5.46,1.32
30977,1657,1415,2,3.39,2.65,0.0,6.78,0.0,6.78,5.3,1.48
30978,1657,1554,1,2.24,1.84,0.0,2.24,0.0,2.24,1.84,0.4
30979,1657,1555,2,2.24,1.84,0.0,4.48,0.0,4.48,3.68,0.8
30980,1657,1560,1,11.44,8.95,0.0,11.44,0.0,11.44,8.95,2.49
30981,1657,1621,4,3.39,2.78,0.0,13.56,0.0,13.56,11.12,2.44
30982,1657,493,2,2.93,2.4,0.0,5.86,0.0,5.86,4.8,1.06
30983,1657,844,2,1.44,1.18,0.0,2.88,0.0,2.88,2.36,0.52
30984,1657,3137,2,1.9,1.56,0.0,3.8,0.0,3.8,3.12,0.68
30985,1657,1797,2,1.67,1.29,0.0,3.34,0.0,3.34,2.58,0.76
30986,1657,2967,1,2.93,2.27,0.0,2.93,0.0,2.93,2.27,0.66
30987,1657,2508,1,7.99,6.43,0.0,7.99,0.0,7.99,6.43,1.56
30988,1657,3256,1,3.39,2.78,0.0,3.39,0.0,3.39,2.78,0.61
30989,1658,891,6,12.59,9.57,0.0,75.54,0.0,75.54,57.42,18.12
30990,1659,278,144,1.22,0.98,0.0,175.68,0.0,175.68,141.12,34.56
30991,1659,279,144,1.22,0.98,0.0,175.68,0.0,175.68,141.12,34.56
30992,1660,1872,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
30993,1660,1,12,0.98,0.81,0.0,11.76,0.0,11.76,9.72,2.04
30994,1660,359,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
30995,1660,352,12,0.75,0.61,0.0,9.0,0.0,9.0,7.32,1.68
30996,1660,341,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
30997,1660,376,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
30998,1660,1085,6,11.44,9.47,0.0,68.64,0.0,68.64,56.82,11.82
30999,1660,1081,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
31000,1660,996,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
31001,1660,984,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
31002,1660,687,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
31003,1660,686,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
31004,1660,662,2,9.14,7.08,0.0,18.28,0.0,18.28,14.16,4.12
31005,1660,657,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
31006,1660,137,2,9.14,7.08,0.0,18.28,0.0,18.28,14.16,4.12
31007,1660,136,6,3.74,3.04,0.0,22.44,0.0,22.44,18.24,4.2
31008,1660,135,6,3.74,3.04,0.0,22.44,0.0,22.44,18.24,4.2
31009,1660,1221,12,3.39,2.68,0.0,40.68,0.0,40.68,32.16,8.52
31010,1660,1220,12,3.39,2.68,0.0,40.68,0.0,40.68,32.16,8.52
31011,1660,1193,12,2.24,1.74,0.0,26.88,0.0,26.88,20.88,6.0
31012,1660,1191,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
31013,1660,1134,12,1.9,1.57,0.0,22.8,0.0,22.8,18.84,3.96
31014,1660,655,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
31015,1660,425,12,2.42,1.91,0.0,29.04,0.0,29.04,22.92,6.12
31016,1660,405,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
31017,1660,1324,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
31018,1660,1313,8,2.24,1.84,0.0,17.92,0.0,17.92,14.72,3.2
31019,1660,1308,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
31020,1660,1301,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
31021,1660,1298,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
31022,1660,1223,12,3.39,2.68,0.0,40.68,0.0,40.68,32.16,8.52
31023,1660,939,24,1.44,1.16,0.0,34.56,0.0,34.56,27.84,6.72
31024,1660,982,12,0.75,0.61,0.0,9.0,0.0,9.0,7.32,1.68
31025,1660,983,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
31026,1660,1273,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
31027,1660,1250,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
31028,1660,1274,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
31029,1660,164,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
31030,1660,2862,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
31031,1660,3034,6,2.42,1.88,0.0,14.52,0.0,14.52,11.28,3.24
31032,1660,1554,12,2.24,1.84,0.0,26.88,0.0,26.88,22.08,4.8
31033,1660,1555,12,2.24,1.84,0.0,26.88,0.0,26.88,22.08,4.8
31034,1660,2597,2,9.14,7.08,0.0,18.28,0.0,18.28,14.16,4.12
31035,1660,3033,6,2.42,1.88,0.0,14.52,0.0,14.52,11.28,3.24
31036,1660,3035,6,2.42,1.88,0.0,14.52,0.0,14.52,11.28,3.24
31037,1660,3081,12,1.67,1.29,0.0,20.04,0.0,20.04,15.48,4.56
31038,1660,856,24,1.44,1.14,0.0,34.56,0.0,34.56,27.36,7.2
31039,1660,835,3,6.84,5.45,0.0,20.52,0.0,20.52,16.35,4.17
31040,1660,833,3,6.84,5.66,0.0,20.52,0.0,20.52,16.98,3.54
31041,1660,1647,8,4.31,3.34,0.0,34.48,0.0,34.48,26.72,7.76
31042,1660,1646,4,4.31,3.34,0.0,17.24,0.0,17.24,13.36,3.88
31043,1660,1538,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
31044,1660,1482,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
31045,1660,883,36,0.24,0.19,0.0,8.64,0.0,8.64,6.84,1.8
31046,1660,1476,24,1.67,1.38,0.0,40.08,0.0,40.08,33.12,6.96
31047,1660,1477,4,4.31,3.57,0.0,17.24,0.0,17.24,14.28,2.96
31048,1660,1478,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
31049,1660,1480,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
31050,1660,1373,20,0.98,0.74,0.0,19.6,0.0,19.6,14.8,4.8
31051,1660,1325,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
31052,1660,1400,6,7.76,6.01,0.0,46.56,0.0,46.56,36.06,10.5
31053,1660,1561,4,9.77,8.08,0.0,39.08,0.0,39.08,32.32,6.76
31054,1660,1670,4,4.31,3.4,0.0,17.24,0.0,17.24,13.6,3.64
31055,1660,1648,8,4.31,3.34,0.0,34.48,0.0,34.48,26.72,7.76
31056,1660,1649,8,4.31,3.34,0.0,34.48,0.0,34.48,26.72,7.76
31057,1660,1650,8,4.31,3.34,0.0,34.48,0.0,34.48,26.72,7.76
31058,1660,1672,4,4.31,3.4,0.0,17.24,0.0,17.24,13.6,3.64
31059,1660,1671,8,4.31,3.4,0.0,34.48,0.0,34.48,27.2,7.28
